,categories,code,color,description,message,metadata,requestId,url,show
212,"[{'name': 'others_', 'score': 0.0078125}]",0,"{'dominantColorForeground': 'Yellow', 'dominantColorBackground': 'Yellow', 'dominantColors': ['Yellow', 'Black', 'Grey'], 'accentColor': '968236', 'isBWImg': False}","{'tags': ['grass', 'outdoor', 'field', 'sitting', 'grassy', 'green', 'table', 'ball', 'black', 'player', 'park', 'standing', 'cake', 'bird', 'red', 'laying', 'air', 'plate', 'baseball', 'sign', 'white'], 'captions': [{'text': 'a bird sitting on top of a grass covered field', 'confidence': 0.10493153938191295}]}",0,"{'width': 168, 'height': 165, 'format': 'Jpeg'}",c0be3289-d036-4856-8238-b0de92ff4231,http://collections.eseoul.go.kr/data/art/thumb/0283.jpg,http://collections.eseoul.go.kr/common/file/getImage.do?size=700&fileSeq=450
213,"[{'name': 'others_', 'score': 0.00390625}, {'name': 'people_baby', 'score': 0.640625}]",0,"{'dominantColorForeground': 'White', 'dominantColorBackground': 'White', 'dominantColors': ['White'], 'accentColor': '171624', 'isBWImg': False}","{'tags': ['person', 'man', 'indoor', 'photo', 'looking', 'front', 'monitor', 'holding', 'standing', 'old', 'sitting', 'posing', 'television', 'wearing', 'woman', 'screen', 'large', 'mirror', 'table', 'white', 'young', 'room', 'phone', 'bear', 'bed'], 'captions': [{'text': 'a man standing in front of a mirror posing for the camera', 'confidence': 0.35692126518069967}]}",0,"{'width': 168, 'height': 144, 'format': 'Jpeg'}",8bf59363-1f22-4c9d-91c1-3752d6ffbbe0,http://collections.eseoul.go.kr/data/art/thumb/0284.jpg,http://collections.eseoul.go.kr/common/file/getImage.do?size=700&fileSeq=451
214,"[{'name': 'abstract_', 'score': 0.00390625}, {'name': 'outdoor_', 'score': 0.00390625}]",0,"{'dominantColorForeground': 'Brown', 'dominantColorBackground': 'Brown', 'dominantColors': ['Brown', 'Orange'], 'accentColor': 'B84713', 'isBWImg': False}","{'tags': ['indoor', 'cake', 'table', 'sitting', 'photo', 'piece', 'top', 'food', 'pizza', 'wooden', 'holding', 'computer', 'board', 'rug', 'man', 'plate', 'laying', 'room', 'sign'], 'captions': [{'text': 'a piece of cake', 'confidence': 0.13392969398685578}]}",0,"{'width': 168, 'height': 113, 'format': 'Jpeg'}",7950475d-1261-490d-bf27-a603fc366312,http://collections.eseoul.go.kr/data/art/thumb/0285.jpg,http://collections.eseoul.go.kr/common/file/getImage.do?size=700&fileSeq=452
215,"[{'name': 'others_', 'score': 0.0078125}, {'name': 'object_sculpture', 'score': 0.8671875}]",0,"{'dominantColorForeground': 'Black', 'dominantColorBackground': 'White', 'dominantColors': [], 'accentColor': '445888', 'isBWImg': False}","{'tags': ['thing', 'sitting', 'small', 'black', 'computer', 'top', 'table', 'monitor', 'desk', 'green', 'white', 'mirror', 'holding', 'bird', 'cat', 'room'], 'captions': [{'text': 'a close up of a computer', 'confidence': 0.3145836719428014}]}",0,"{'width': 137, 'height': 168, 'format': 'Jpeg'}",4e025706-fa2b-40a8-b00b-a926876c4f33,http://collections.eseoul.go.kr/data/art/thumb/0286.jpg,http://collections.eseoul.go.kr/common/file/getImage.do?size=700&fileSeq=453
216,"[{'name': 'abstract_', 'score': 0.0078125}, {'name': 'building_doorwindows', 'score': 0.49609375}]",0,"{'dominantColorForeground': 'White', 'dominantColorBackground': 'White', 'dominantColors': ['White', 'Grey', 'Pink'], 'accentColor': '77293E', 'isBWImg': False}","{'tags': ['window', 'red', 'white', 'room'], 'captions': [{'text': 'a close up of a window', 'confidence': 0.4020737798193123}]}",0,"{'width': 168, 'height': 161, 'format': 'Jpeg'}",62fbd41b-9a88-49b8-8da9-75ee3ced1da3,http://collections.eseoul.go.kr/data/art/thumb/0289.jpg,http://collections.eseoul.go.kr/common/file/getImage.do?size=700&fileSeq=456
217,"[{'name': 'abstract_', 'score': 0.0078125}, {'name': 'abstract_net', 'score': 0.84375}]",0,"{'dominantColorForeground': 'White', 'dominantColorBackground': 'None', 'dominantColors': [], 'accentColor': '3A5A91', 'isBWImg': False}","{'tags': ['computer', 'sitting', 'keyboard', 'top', 'table', 'circuit', 'large', 'white'], 'captions': [{'text': 'a circuit board', 'confidence': 0.5048893471217983}]}",0,"{'width': 168, 'height': 100, 'format': 'Jpeg'}",82778ac0-6b9d-4f71-ba5f-18485254bc7c,http://collections.eseoul.go.kr/data/art/thumb/0290.jpg,http://collections.eseoul.go.kr/common/file/getImage.do?size=700&fileSeq=457
218,"[{'name': 'others_', 'score': 0.03515625}, {'name': 'outdoor_', 'score': 0.0078125}]",0,"{'dominantColorForeground': 'White', 'dominantColorBackground': 'White', 'dominantColors': ['White', 'Blue'], 'accentColor': '080A20', 'isBWImg': False}","{'tags': ['sitting', 'cup', 'white', 'glass', 'blue'], 'captions': [{'text': 'a glass with a blue background', 'confidence': 0.6521473676863687}]}",0,"{'width': 168, 'height': 124, 'format': 'Jpeg'}",6367c2dc-dff5-492b-a8fb-d978edd31c29,http://collections.eseoul.go.kr/data/art/thumb/0292.jpg,http://collections.eseoul.go.kr/common/file/getImage.do?size=700&fileSeq=459
219,"[{'name': 'drink_can', 'score': 0.90234375}]",0,"{'dominantColorForeground': 'Grey', 'dominantColorBackground': 'White', 'dominantColors': ['White', 'Grey'], 'accentColor': '961718', 'isBWImg': False}","{'tags': ['indoor', 'thing', 'table', 'sitting', 'bottle', 'red', 'bowl', 'counter', 'small', 'top', 'vase', 'glass', 'blue', 'filled', 'food', 'white', 'holding', 'large', 'green', 'standing', 'kitchen', 'plate'], 'captions': [{'text': 'a vase sitting on a table', 'confidence': 0.2863415706067404}]}",0,"{'width': 116, 'height': 168, 'format': 'Jpeg'}",cb56ddfd-d3c4-42ff-8c9d-16a2369e363d,http://collections.eseoul.go.kr/data/art/thumb/0293.jpg,http://collections.eseoul.go.kr/common/file/getImage.do?size=700&fileSeq=460
220,"[{'name': 'drink_', 'score': 0.80078125}, {'name': 'others_', 'score': 0.0078125}]",0,"{'dominantColorForeground': 'Black', 'dominantColorBackground': 'Black', 'dominantColors': ['Black'], 'accentColor': '6D5D4C', 'isBWImg': False}","{'tags': ['indoor', 'bowl', 'table', 'sitting', 'small', 'front', 'cake', 'plate', 'wooden', 'glass', 'counter', 'empty', 'white', 'large', 'banana', 'vase', 'fruit', 'holding'], 'captions': [{'text': 'a glass bowl on a table', 'confidence': 0.6324137768438433}]}",0,"{'width': 168, 'height': 132, 'format': 'Jpeg'}",fc353a82-76f0-4692-a8c1-cd977c573803,http://collections.eseoul.go.kr/data/art/thumb/0294.jpg,http://collections.eseoul.go.kr/common/file/getImage.do?size=700&fileSeq=461
221,"[{'name': 'abstract_', 'score': 0.01171875}, {'name': 'indoor_doorwindows', 'score': 0.6015625}, {'name': 'others_', 'score': 0.04296875}]",0,"{'dominantColorForeground': 'White', 'dominantColorBackground': 'White', 'dominantColors': ['White'], 'accentColor': '653A34', 'isBWImg': False}","{'tags': ['table', 'mirror', 'sitting', 'room', 'black', 'white', 'wooden', 'glass', 'standing', 'large', 'bed', 'cat', 'umbrella', 'window', 'vase'], 'captions': [{'text': 'a person standing in a room', 'confidence': 0.6534964368917968}]}",0,"{'width': 75, 'height': 168, 'format': 'Jpeg'}",5b069b1f-42d3-4edb-935b-bf06dd87e788,http://collections.eseoul.go.kr/data/art/thumb/0295.jpg,http://collections.eseoul.go.kr/common/file/getImage.do?size=700&fileSeq=462
222,"[{'name': 'others_', 'score': 0.0234375}]",0,"{'dominantColorForeground': 'Blue', 'dominantColorBackground': 'White', 'dominantColors': ['White', 'Grey'], 'accentColor': '213E71', 'isBWImg': False}","{'tags': ['food', 'sandwich', 'table', 'cake'], 'captions': [{'text': 'a close up of food', 'confidence': 0.40550326782857204}]}",0,"{'width': 87, 'height': 168, 'format': 'Jpeg'}",e864c89a-f7b4-497e-87c5-6a983d41255b,http://collections.eseoul.go.kr/data/art/thumb/0296.jpg,http://collections.eseoul.go.kr/common/file/getImage.do?size=700&fileSeq=463
223,"[{'name': 'others_', 'score': 0.015625}, {'name': 'outdoor_', 'score': 0.00390625}]",0,"{'dominantColorForeground': 'White', 'dominantColorBackground': 'White', 'dominantColors': ['White'], 'accentColor': '41101D', 'isBWImg': False}","{'tags': ['table', 'sitting', 'top', 'pair', 'clock', 'desk', 'food', 'white', 'laying', 'sign', 'bed'], 'captions': [{'text': 'a close up of a sign', 'confidence': 0.6393001805835071}]}",0,"{'width': 168, 'height': 134, 'format': 'Jpeg'}",c84f0fe0-4a9b-4725-b362-b004e93630f8,http://collections.eseoul.go.kr/data/art/thumb/0297.jpg,http://collections.eseoul.go.kr/common/file/getImage.do?size=700&fileSeq=464
224,"[{'name': 'abstract_', 'score': 0.171875}, {'name': 'abstract_net', 'score': 0.39453125}]",0,"{'dominantColorForeground': 'White', 'dominantColorBackground': 'White', 'dominantColors': ['White'], 'accentColor': '6E4731', 'isBWImg': False}","{'tags': ['sign', 'white', 'monitor', 'sitting', 'table', 'screen', 'large', 'luggage', 'clock'], 'captions': [{'text': 'a close up of a sign', 'confidence': 0.7990143708790439}]}",0,"{'width': 73, 'height': 168, 'format': 'Jpeg'}",c7c8c8bb-8fad-41c3-9d9e-e81e6a27b87d,http://collections.eseoul.go.kr/data/art/thumb/0302.jpg,http://collections.eseoul.go.kr/common/file/getImage.do?size=700&fileSeq=477
225,"[{'name': 'abstract_', 'score': 0.00390625}, {'name': 'abstract_rect', 'score': 0.5703125}, {'name': 'others_', 'score': 0.00390625}]",0,"{'dominantColorForeground': 'Grey', 'dominantColorBackground': 'Grey', 'dominantColors': ['Grey', 'White'], 'accentColor': '5F493F', 'isBWImg': False}","{'tags': ['window', 'indoor', 'photo', 'room', 'sitting', 'vase', 'cat', 'front', 'old', 'white', 'view', 'painting', 'television', 'mirror', 'table', 'large', 'glass', 'living', 'bird', 'dog', 'snow', 'standing'], 'captions': [{'text': 'a painting of a vase in front of a window', 'confidence': 0.46337422209338086}]}",0,"{'width': 168, 'height': 125, 'format': 'Jpeg'}",0050c728-3d65-4f8a-a3e5-55e25ba70661,http://collections.eseoul.go.kr/data/art/thumb/0304.jpg,http://collections.eseoul.go.kr/common/file/getImage.do?size=700&fileSeq=483
226,"[{'name': 'abstract_rect', 'score': 0.4453125}]",0,"{'dominantColorForeground': 'Grey', 'dominantColorBackground': 'Grey', 'dominantColors': ['Grey'], 'accentColor': '615B70', 'isBWImg': False}","{'tags': ['window', 'indoor', 'photo', 'room', 'old', 'sitting', 'table', 'white', 'vase', 'small', 'painting', 'living', 'cat', 'black', 'mirror', 'glass', 'television', 'sink', 'bedroom', 'large', 'dog', 'clock', 'bed', 'standing', 'rug', 'kitchen', 'man'], 'captions': [{'text': 'a painting of a window', 'confidence': 0.7616258064996306}]}",0,"{'width': 168, 'height': 119, 'format': 'Jpeg'}",4632f1ce-4395-4e48-814a-5890f2b677b3,http://collections.eseoul.go.kr/data/art/thumb/0305.jpg,http://collections.eseoul.go.kr/common/file/getImage.do?size=700&fileSeq=486
227,"[{'name': 'abstract_', 'score': 0.00390625}, {'name': 'others_', 'score': 0.00390625}, {'name': 'outdoor_', 'score': 0.00390625}]",0,"{'dominantColorForeground': 'White', 'dominantColorBackground': 'None', 'dominantColors': [], 'accentColor': '7E5B4D', 'isBWImg': False}","{'tags': ['photo', 'standing', 'top', 'field', 'man', 'bird', 'riding', 'white', 'sheep', 'group', 'people', 'room', 'horse', 'laying'], 'captions': [{'text': 'a close up of a horse', 'confidence': 0.19211315455640826}]}",0,"{'width': 133, 'height': 168, 'format': 'Jpeg'}",90c0e369-5b72-4ec2-b6ea-1b63c76ff8b8,http://collections.eseoul.go.kr/data/art/thumb/0307.jpg,http://collections.eseoul.go.kr/common/file/getImage.do?size=700&fileSeq=502
228,"[{'name': 'abstract_rect', 'score': 0.2421875}, {'name': 'abstract_texture', 'score': 0.515625}, {'name': 'others_', 'score': 0.0078125}]",0,"{'dominantColorForeground': 'Red', 'dominantColorBackground': 'Red', 'dominantColors': ['Red', 'Pink'], 'accentColor': 'AD1E34', 'isBWImg': False}","{'tags': ['rug'], 'captions': [{'text': 'a close up of a rug', 'confidence': 0.6625188201916736}]}",0,"{'width': 140, 'height': 168, 'format': 'Jpeg'}",feee766f-cbcb-4543-8c19-8b2879dc0944,http://collections.eseoul.go.kr/data/art/thumb/0309.jpg,http://collections.eseoul.go.kr/common/file/getImage.do?size=700&fileSeq=506
229,"[{'name': 'abstract_', 'score': 0.00390625}, {'name': 'others_', 'score': 0.01953125}]",0,"{'dominantColorForeground': 'Grey', 'dominantColorBackground': 'Brown', 'dominantColors': ['Grey', 'Black'], 'accentColor': '5D4C3F', 'isBWImg': False}","{'tags': ['photo', 'window', 'old', 'snow', 'white', 'man', 'room', 'covered', 'woman', 'standing', 'cat'], 'captions': [{'text': 'person standing in front of a window', 'confidence': 0.38751769877938747}]}",0,"{'width': 117, 'height': 168, 'format': 'Jpeg'}",46782944-e700-481d-962e-a95979f54161,http://collections.eseoul.go.kr/data/art/thumb/0310.jpg,http://collections.eseoul.go.kr/common/file/getImage.do?size=700&fileSeq=507
230,"[{'name': 'abstract_rect', 'score': 0.9921875}]",0,"{'dominantColorForeground': 'White', 'dominantColorBackground': 'White', 'dominantColors': ['White'], 'accentColor': '996C32', 'isBWImg': False}","{'tags': ['indoor', 'photo', 'cake', 'sitting', 'table', 'top', 'chocolate', 'large', 'white', 'plate', 'man', 'holding', 'mirror'], 'captions': [{'text': 'a close up of a cake', 'confidence': 0.38375780875495974}]}",0,"{'width': 168, 'height': 157, 'format': 'Jpeg'}",bebc93cc-c5c0-4dda-870d-00a9f04a1e7a,http://collections.eseoul.go.kr/data/art/thumb/0311.jpg,http://collections.eseoul.go.kr/common/file/getImage.do?size=700&fileSeq=510
231,"[{'name': 'abstract_nonphoto', 'score': 0.43359375}, {'name': 'abstract_rect', 'score': 0.39453125}]",0,"{'dominantColorForeground': 'Grey', 'dominantColorBackground': 'Grey', 'dominantColors': ['Grey', 'White'], 'accentColor': '684B30', 'isBWImg': False}","{'tags': ['indoor', 'framework', 'mirror', 'photo', 'window', 'bathroom', 'room', 'sitting', 'cat', 'small', 'painting', 'monitor', 'table', 'reflection', 'sink', 'white', 'old', 'television', 'screen', 'vase', 'large', 'living'], 'captions': [{'text': 'a painting on the wall', 'confidence': 0.711331548777366}]}",0,"{'width': 101, 'height': 168, 'format': 'Jpeg'}",f4d1fef5-e161-4aa3-8d6a-6263d64edbf8,http://collections.eseoul.go.kr/data/art/thumb/0313.jpg,http://collections.eseoul.go.kr/common/file/getImage.do?size=700&fileSeq=512
232,"[{'name': 'abstract_nonphoto', 'score': 0.59375}, {'name': 'abstract_rect', 'score': 0.19921875}]",0,"{'dominantColorForeground': 'Grey', 'dominantColorBackground': 'Brown', 'dominantColors': ['Grey'], 'accentColor': '604430', 'isBWImg': False}","{'tags': ['cat', 'room', 'photo', 'sitting', 'mirror', 'white', 'reflection', 'standing'], 'captions': [{'text': 'a cat sitting in front of a mirror', 'confidence': 0.1188022255504598}]}",0,"{'width': 102, 'height': 168, 'format': 'Jpeg'}",27870433-6e6c-4b57-80e9-11b175414597,http://collections.eseoul.go.kr/data/art/thumb/0314.jpg,http://collections.eseoul.go.kr/common/file/getImage.do?size=700&fileSeq=515
233,"[{'name': 'abstract_nonphoto', 'score': 0.1796875}, {'name': 'abstract_texture', 'score': 0.28515625}, {'name': 'others_', 'score': 0.00390625}]",0,"{'dominantColorForeground': 'Black', 'dominantColorBackground': 'Black', 'dominantColors': ['Black', 'White', 'Grey'], 'accentColor': 'B89013', 'isBWImg': False}","{'tags': ['girl', 'young', 'covered', 'birthday'], 'captions': [{'text': 'a birthday cake', 'confidence': 0.22903211693316544}]}",0,"{'width': 168, 'height': 137, 'format': 'Jpeg'}",a555d76e-d35a-4b61-99ee-ea57b9167058,http://collections.eseoul.go.kr/data/art/thumb/0315.jpg,http://collections.eseoul.go.kr/common/file/getImage.do?size=700&fileSeq=518
234,"[{'name': 'abstract_texture', 'score': 0.58984375}, {'name': 'others_', 'score': 0.00390625}]",0,"{'dominantColorForeground': 'White', 'dominantColorBackground': 'None', 'dominantColors': [], 'accentColor': '485D7E', 'isBWImg': False}","{'tags': ['photo', 'sitting', 'fabric', 'covered', 'old', 'bag'], 'captions': [{'text': 'a fabric surface', 'confidence': 0.49729613845247295}]}",0,"{'width': 164, 'height': 168, 'format': 'Jpeg'}",e913dbae-b33b-43ea-85e4-87b5d612d5cf,http://collections.eseoul.go.kr/data/art/thumb/0316.jpg,http://collections.eseoul.go.kr/common/file/getImage.do?size=700&fileSeq=519
235,"[{'name': 'others_', 'score': 0.00390625}]",0,"{'dominantColorForeground': 'Grey', 'dominantColorBackground': 'Grey', 'dominantColors': ['Grey'], 'accentColor': '031173', 'isBWImg': False}","{'tags': ['monitor', 'sitting', 'screen', 'computer', 'front', 'table', 'television', 'large', 'colorful', 'blue', 'white', 'bird', 'rug', 'standing'], 'captions': [{'text': 'a screen shot of a computer', 'confidence': 0.6057553820524377}]}",0,"{'width': 168, 'height': 114, 'format': 'Jpeg'}",6610bb93-a8e9-433a-9373-d13e53664588,http://collections.eseoul.go.kr/data/art/thumb/0317.jpg,http://collections.eseoul.go.kr/common/file/getImage.do?size=700&fileSeq=520
236,"[{'name': 'abstract_net', 'score': 0.1796875}, {'name': 'abstract_texture', 'score': 0.76953125}]",0,"{'dominantColorForeground': 'Grey', 'dominantColorBackground': 'Grey', 'dominantColors': ['Grey', 'Black'], 'accentColor': '776D54', 'isBWImg': False}","{'tags': ['furniture', 'photo', 'rug', 'cat', 'fruit', 'sitting', 'white', 'grey', 'different', 'food', 'standing', 'laying', 'people', 'group', 'man'], 'captions': [{'text': 'a cat lying on a rug', 'confidence': 0.11421141179925103}]}",0,"{'width': 168, 'height': 72, 'format': 'Jpeg'}",2e48836f-af0a-47e0-a769-3e512eb3d5e5,http://collections.eseoul.go.kr/data/art/thumb/0318.jpg,http://collections.eseoul.go.kr/common/file/getImage.do?size=700&fileSeq=523
237,"[{'name': 'abstract_rect', 'score': 0.90625}]",0,"{'dominantColorForeground': 'Grey', 'dominantColorBackground': 'Grey', 'dominantColors': ['Grey', 'Black'], 'accentColor': '1A3F61', 'isBWImg': False}","{'tags': ['small', 'sitting', 'man', 'cabinet', 'woman', 'white', 'holding', 'painted', 'table', 'mirror', 'oven', 'sink', 'room', 'standing', 'blue'], 'captions': [{'text': 'a close up of a painted wall', 'confidence': 0.31189946991645934}]}",0,"{'width': 168, 'height': 168, 'format': 'Jpeg'}",34e3c15c-4941-489d-983a-140f51c409a0,http://collections.eseoul.go.kr/data/art/thumb/0319.jpg,http://collections.eseoul.go.kr/common/file/getImage.do?size=700&fileSeq=524
238,"[{'name': 'others_', 'score': 0.00390625}]",0,"{'dominantColorForeground': 'Grey', 'dominantColorBackground': 'Grey', 'dominantColors': ['Grey'], 'accentColor': '584D46', 'isBWImg': False}","{'tags': ['snow', 'window', 'photo', 'covered', 'sitting', 'monitor', 'top', 'television', 'white', 'man', 'board', 'standing', 'room'], 'captions': [{'text': 'person that is standing in the snow', 'confidence': 0.19230117180203396}]}",0,"{'width': 168, 'height': 120, 'format': 'Jpeg'}",937dc520-81c7-47fd-90d9-ac79a603ec94,http://collections.eseoul.go.kr/data/art/thumb/0321.jpg,http://collections.eseoul.go.kr/common/file/getImage.do?size=700&fileSeq=530
239,"[{'name': 'abstract_rect', 'score': 0.234375}, {'name': 'others_', 'score': 0.03515625}, {'name': 'text_sign', 'score': 0.14453125}]",0,"{'dominantColorForeground': 'Blue', 'dominantColorBackground': 'Pink', 'dominantColors': [], 'accentColor': '2950A2', 'isBWImg': False}","{'tags': ['indoor', 'building', 'room', 'photo', 'sitting', 'living', 'table', 'television', 'wooden', 'white', 'fire', 'man', 'people'], 'captions': [{'text': 'person sitting in a room', 'confidence': 0.1796947662491671}]}",0,"{'width': 139, 'height': 168, 'format': 'Jpeg'}",8748f11f-1f8a-4364-8e7f-bb9cd60e0227,http://collections.eseoul.go.kr/data/art/thumb/0325.jpg,http://collections.eseoul.go.kr/common/file/getImage.do?size=700&fileSeq=536
240,"[{'name': 'abstract_', 'score': 0.00390625}, {'name': 'others_', 'score': 0.02734375}]",0,"{'dominantColorForeground': 'Brown', 'dominantColorBackground': 'White', 'dominantColors': ['Brown'], 'accentColor': '263F68', 'isBWImg': False}","{'tags': ['photo', 'woman', 'covered', 'man', 'girl', 'young', 'room', 'table', 'holding', 'living', 'white', 'board', 'people', 'sign', 'graffiti'], 'captions': [{'text': 'a graffiti covered wall', 'confidence': 0.3204898719523338}]}",0,"{'width': 168, 'height': 137, 'format': 'Jpeg'}",67f072e8-c32f-469e-8200-4a0210d133e6,http://collections.eseoul.go.kr/data/art/thumb/0326.jpg,http://collections.eseoul.go.kr/common/file/getImage.do?size=700&fileSeq=537
241,"[{'name': 'abstract_net', 'score': 0.9765625}]",0,"{'dominantColorForeground': 'Grey', 'dominantColorBackground': 'White', 'dominantColors': ['White', 'Grey'], 'accentColor': '322530', 'isBWImg': False}","{'tags': ['organ'], 'captions': [{'text': 'a close up of a organ', 'confidence': 0.788512255816384}]}",0,"{'width': 168, 'height': 166, 'format': 'Jpeg'}",5f779466-fee6-4ffc-82ce-8814d7699fe8,http://collections.eseoul.go.kr/data/art/thumb/0327.jpg,http://collections.eseoul.go.kr/common/file/getImage.do?size=700&fileSeq=538
242,"[{'name': 'abstract_texture', 'score': 0.83984375}]",0,"{'dominantColorForeground': 'Grey', 'dominantColorBackground': 'Grey', 'dominantColors': ['Grey'], 'accentColor': '6B2A39', 'isBWImg': False}","{'tags': ['photo', 'covered', 'rug', 'white', 'old', 'different', 'many', 'large'], 'captions': [{'text': 'a close up of a rug', 'confidence': 0.5594148912524475}]}",0,"{'width': 168, 'height': 113, 'format': 'Jpeg'}",b422cb07-59ea-445e-8a5c-221f2e2ffdb0,http://collections.eseoul.go.kr/data/art/thumb/0328.jpg,http://collections.eseoul.go.kr/common/file/getImage.do?size=700&fileSeq=539
243,"[{'name': 'abstract_', 'score': 0.0078125}, {'name': 'others_', 'score': 0.06640625}, {'name': 'outdoor_', 'score': 0.00390625}]",0,"{'dominantColorForeground': 'Grey', 'dominantColorBackground': 'Grey', 'dominantColors': ['Grey'], 'accentColor': '81694A', 'isBWImg': False}","{'tags': ['indoor', 'sitting', 'table', 'old', 'box', 'top', 'brown', 'wooden', 'man', 'cat', 'clock'], 'captions': [{'text': 'a close up of a box', 'confidence': 0.4302879811460528}]}",0,"{'width': 123, 'height': 168, 'format': 'Jpeg'}",98a786e6-a49f-425e-ac8d-6a86325dd7fc,http://collections.eseoul.go.kr/data/art/thumb/0330.jpg,http://collections.eseoul.go.kr/common/file/getImage.do?size=700&fileSeq=541
244,"[{'name': 'people_', 'score': 0.92578125}]",0,"{'dominantColorForeground': 'Grey', 'dominantColorBackground': 'Grey', 'dominantColors': ['Grey'], 'accentColor': '1F2B60', 'isBWImg': False}","{'tags': ['indoor', 'window', 'small', 'standing', 'sitting', 'cat', 'man', 'blue', 'room', 'table', 'woman', 'young', 'suitcase', 'luggage', 'kitchen', 'living', 'playing'], 'captions': [{'text': 'person standing next to a window', 'confidence': 0.4106611158844078}]}",0,"{'width': 129, 'height': 168, 'format': 'Jpeg'}",f186393f-d964-483b-a8f6-b84c58be6ac9,http://collections.eseoul.go.kr/data/art/thumb/0331.jpg,http://collections.eseoul.go.kr/common/file/getImage.do?size=700&fileSeq=542
245,"[{'name': 'abstract_nonphoto', 'score': 0.20703125}, {'name': 'people_', 'score': 0.51953125}]",0,"{'dominantColorForeground': 'Grey', 'dominantColorBackground': 'Green', 'dominantColors': [], 'accentColor': '5D4A33', 'isBWImg': False}","{'tags': ['indoor', 'sitting', 'person', 'chair', 'woman', 'small', 'table', 'white', 'young', 'girl', 'holding', 'bed', 'room', 'man'], 'captions': [{'text': 'a woman sitting on a chair', 'confidence': 0.9458402940759465}]}",0,"{'width': 130, 'height': 168, 'format': 'Jpeg'}",cea8c171-75c2-4e3e-aa1b-8ec729007b7a,http://collections.eseoul.go.kr/data/art/thumb/0332.jpg,http://collections.eseoul.go.kr/common/file/getImage.do?size=700&fileSeq=543
246,"[{'name': 'others_', 'score': 0.015625}, {'name': 'outdoor_', 'score': 0.00390625}]",0,"{'dominantColorForeground': 'Grey', 'dominantColorBackground': 'Brown', 'dominantColors': [], 'accentColor': '703834', 'isBWImg': False}","{'tags': ['indoor', 'food', 'cake', 'sitting', 'white', 'plate', 'table', 'small', 'top', 'dog', 'close', 'water', 'holding', 'cheese', 'broccoli', 'computer', 'pizza', 'man'], 'captions': [{'text': 'a close up of food', 'confidence': 0.5761333575937413}]}",0,"{'width': 168, 'height': 118, 'format': 'Jpeg'}",a2d93ce9-6d26-460e-80f3-30478fe314d8,http://collections.eseoul.go.kr/data/art/thumb/0333.jpg,http://collections.eseoul.go.kr/common/file/getImage.do?size=700&fileSeq=544
247,"[{'name': 'food_', 'score': 0.47265625}, {'name': 'others_', 'score': 0.0078125}]",0,"{'dominantColorForeground': 'Black', 'dominantColorBackground': 'Black', 'dominantColors': ['Black'], 'accentColor': '2E4669', 'isBWImg': False}","{'tags': ['food', 'dog', 'sitting', 'table', 'sandwich', 'glass', 'hot', 'top', 'holding', 'cake', 'man', 'plate', 'eating', 'covered', 'hotdog', 'white', 'cheese'], 'captions': [{'text': 'a close up of food', 'confidence': 0.48540485180889864}]}",0,"{'width': 168, 'height': 121, 'format': 'Jpeg'}",95ddc042-c014-4b46-baad-0460fc065d41,http://collections.eseoul.go.kr/data/art/thumb/0334.jpg,http://collections.eseoul.go.kr/common/file/getImage.do?size=700&fileSeq=545
248,"[{'name': 'abstract_', 'score': 0.0078125}, {'name': 'others_', 'score': 0.0078125}, {'name': 'outdoor_', 'score': 0.00390625}]",0,"{'dominantColorForeground': 'Brown', 'dominantColorBackground': 'Brown', 'dominantColors': ['Brown'], 'accentColor': 'A78D24', 'isBWImg': False}","{'tags': ['clock', 'photo', 'sitting', 'table', 'old', 'covered', 'sign', 'wooden', 'white', 'brick', 'street', 'room'], 'captions': [{'text': 'a close up of a sign', 'confidence': 0.699568562026334}]}",0,"{'width': 135, 'height': 168, 'format': 'Jpeg'}",fb608018-9c24-4c43-940a-2bdd9aa29983,http://collections.eseoul.go.kr/data/art/thumb/0335.jpg,http://collections.eseoul.go.kr/common/file/getImage.do?size=700&fileSeq=546
249,"[{'name': 'sky_cloud', 'score': 0.703125}]",0,"{'dominantColorForeground': 'Blue', 'dominantColorBackground': 'Blue', 'dominantColors': ['Blue'], 'accentColor': '1F4983', 'isBWImg': False}","{'tags': ['plane', 'airplane', 'flying', 'clouds', 'white', 'blue', 'bird', 'large', 'cloudy', 'water', 'jet', 'man'], 'captions': [{'text': 'a plane flying in the sky', 'confidence': 0.38231304391620646}]}",0,"{'width': 168, 'height': 122, 'format': 'Jpeg'}",d46034c3-70cf-47ec-b47b-b57f637a8cd8,http://collections.eseoul.go.kr/data/art/thumb/0339.jpg,http://collections.eseoul.go.kr/common/file/getImage.do?size=700&fileSeq=550
250,"[{'name': 'others_', 'score': 0.48046875}]",0,"{'dominantColorForeground': 'Grey', 'dominantColorBackground': 'Grey', 'dominantColors': ['Grey'], 'accentColor': '3E618D', 'isBWImg': False}","{'tags': ['old', 'car', 'sitting', 'small', 'black', 'white', 'microwave', 'oven', 'monitor', 'open', 'door', 'train', 'meter', 'bus', 'man', 'television', 'phone', 'station'], 'captions': [{'text': 'an old television', 'confidence': 0.44564303854545534}]}",0,"{'width': 165, 'height': 168, 'format': 'Jpeg'}",0dd8b5c7-0100-4f96-b63d-ee12242ebefe,http://collections.eseoul.go.kr/data/art/thumb/0340.jpg,http://collections.eseoul.go.kr/common/file/getImage.do?size=700&fileSeq=551
